Order ID,price,Products,Total Revenue,Quantity Ordered,Purchase Address,Date,new date
176808,12000,Smart Watches,12000,1,"933 Meadow St, San Francisco, CA 94016",29-Feb-20,28/02/2019
176809,8000,Bluethoth Speakers,16000,2,"278 13th St, San Francisco, CA 94016",01-Mar-20,01/03/2019
176810,12000,Smart Watches,12000,1,"86 Meadow St, Atlanta, GA 30301",02-Mar-20,02/03/2019
176811,12000,Smart Watches,24000,2,"456 13th St, Dallas, TX 75001",03-Mar-20,03/03/2019
176812,12000,Smart Watches,12000,1,"569 Willow St, New York City, NY 10001",04-Mar-20,04/03/2019
176813,60000,Tablets,60000,1,"269 Hill St, Atlanta, GA 30301",05-Mar-20,05/03/2019
176813,12000,Smart Watches,12000,1,"269 Hill St, Atlanta, GA 30301",06-Mar-20,06/03/2019
176814,60000,Tablets,60000,1,"501 13th St, New York City, NY 10001",07-Mar-20,07/03/2019
176815,12000,Smart Watches,12000,1,"327 Adams St, San Francisco, CA 94016",08-Mar-20,08/03/2019
176816,6500,Wireless Earbuds,6500,1,"623 Lincoln St, Portland, OR 97035",09-Mar-20,09/03/2019
176817,60000,Tablets,60000,1,"284 Walnut St, Seattle, WA 98101",10-Mar-20,10/03/2019
176818,12000,Smart Watches,12000,1,"642 13th St, San Francisco, CA 94016",11-Mar-20,11/03/2019
176819,12000,Smart Watches,24000,2,"615 9th St, Portland, OR 97035",12-Mar-20,12/03/2019
176820,4000,Trimmer Shever,4000,1,"654 Adams St, Boston, MA 02215",13-Mar-20,13/03/2019
176821,12000,Smart Watches,12000,1,"72 Meadow St, San Francisco, CA 94016",14-Mar-20,14/03/2019
176822,12000,Smart Watches,12000,1,"40 Cedar St, Seattle, WA 98101",15-Mar-20,15/03/2019
176823,12000,Smart Watches,12000,1,"893 11th St, Seattle, WA 98101",16-Mar-20,16/03/2019
176824,4000,Trimmer Shever,8000,2,"983 Center St, Los Angeles, CA 90001",17-Mar-20,17/03/2019
176825,60000,Tablets,60000,1,"338 6th St, San Francisco, CA 94016",18-Mar-20,18/03/2019
176826,8000,Bluethoth Speakers,8000,1,"72 Meadow St, San Francisco, CA 94016",19-Mar-20,19/03/2019
176827,12000,Smart Watches,12000,1,"465 Hickory St, Los Angeles, CA 90001",20-Mar-20,20/03/2019
176828,150000,Laptops,150000,1,"696 Highland St, Seattle, WA 98101",21-Mar-20,21/03/2019
176829,12000,Smart Watches,12000,1,"335 Wilson St, San Francisco, CA 94016",22-Mar-20,22/03/2019
176830,12000,Smart Watches,12000,1,"663 5th St, Austin, TX 73301",23-Mar-20,23/03/2019
176831,4000,Trimmer Shever,4000,1,"743 Spruce St, San Francisco, CA 94016",24-Mar-20,24/03/2019
176832,6500,Wireless Earbuds,6500,1,"533 Spruce St, Los Angeles, CA 90001",25-Mar-20,25/03/2019
176833,12000,Smart Watches,12000,1,"226 Madison St, Boston, MA 02215",26-Mar-20,26/03/2019
176834,60000,Tablets,60000,1,"193 Forest St, San Francisco, CA 94016",27-Mar-20,27/03/2019
176835,4000,Trimmer Shever,4000,1,"628 10th St, Boston, MA 02215",28-Mar-20,28/03/2019
176836,4000,Trimmer Shever,8000,2,"857 Hickory St, Boston, MA 02215",29-Mar-20,29/03/2019
176837,60000,Tablets,60000,1,"213 River St, New York City, NY 10001",30-Mar-20,30/03/2019
176838,60000,Tablets,60000,1,"656 South St, New York City, NY 10001",31-Mar-20,31/03/2019
176839,75000,Mobiles,75000,1,"625 Willow St, Boston, MA 02215",01-Apr-20,01/04/2019
176840,4000,Trimmer Shever,4000,1,"939 14th St, Austin, TX 73301",02-Apr-20,02/04/2019
176841,12000,Smart Watches,36000,3,"177 Highland St, San Francisco, CA 94016",03-Apr-20,03/04/2019
176842,12000,Smart Watches,24000,2,"532 1st St, New York City, NY 10001",04-Apr-20,04/04/2019
176843,12000,Smart Watches,12000,1,"733 Maple St, Atlanta, GA 30301",05-Apr-20,05/04/2019
176844,12000,Smart Watches,12000,1,"983 Main St, Boston, MA 02215",06-Apr-20,06/04/2019
176845,4000,Trimmer Shever,4000,1,"925 Cedar St, San Francisco, CA 94016",07-Apr-20,07/04/2019
176846,4000,Trimmer Shever,4000,1,"599 10th St, New York City, NY 10001",08-Apr-20,08/04/2019
176847,12000,Smart Watches,36000,3,"616 9th St, Austin, TX 73301",09-Apr-20,09/04/2019
176848,5000,Power bank,5000,1,"442 Center St, Boston, MA 02215",10-Apr-20,10/04/2019
176849,12000,Smart Watches,12000,1,"309 West St, San Francisco, CA 94016",11-Apr-20,11/04/2019
176850,12000,Smart Watches,12000,1,"520 5th St, Seattle, WA 98101",12-Apr-20,12/04/2019
176851,12000,Smart Watches,12000,1,"669 Dogwood St, San Francisco, CA 94016",13-Apr-20,13/04/2019
176852,12000,Smart Watches,12000,1,"731 Lincoln St, Portland, OR 97035",14-Apr-20,14/04/2019
176853,12000,Smart Watches,12000,1,"858 14th St, New York City, NY 10001",15-Apr-20,15/04/2019
176854,12000,Smart Watches,12000,1,"460 South St, Los Angeles, CA 90001",16-Apr-20,16/04/2019
176855,12000,Smart Watches,12000,1,"103 12th St, Los Angeles, CA 90001",17-Apr-20,17/04/2019
176856,60000,Tablets,60000,1,"459 8th St, San Francisco, CA 94016",18-Apr-20,18/04/2019
176857,8000,Bluethoth Speakers,8000,1,"418 14th St, Portland, OR 97035",19-Apr-20,19/04/2019
176858,12000,Smart Watches,12000,1,"669 Park St, Los Angeles, CA 90001",20-Apr-20,20/04/2019
176859,12000,Smart Watches,12000,1,"525 Adams St, New York City, NY 10001",21-Apr-20,21/04/2019
176860,4000,Trimmer Shever,4000,1,"420 Hill St, San Francisco, CA 94016",22-Apr-20,22/04/2019
176861,8000,Bluethoth Speakers,8000,1,"370 9th St, Los Angeles, CA 90001",23-Apr-20,23/04/2019
176862,12000,Smart Watches,12000,1,"267 Willow St, San Francisco, CA 94016",24-Apr-20,24/04/2019
176863,5000,Power bank,5000,1,"64 Maple St, New York City, NY 10001",25-Apr-20,25/04/2019
176864,12000,Smart Watches,24000,2,"453 Meadow St, San Francisco, CA 94016",26-Apr-20,26/04/2019
176865,12000,Smart Watches,12000,1,"952 Washington St, New York City, NY 10001",27-Apr-20,27/04/2019
176866,2500,Wall Charger,2500,1,"338 West St, New York City, NY 10001",28-Apr-20,28/04/2019
176867,12000,Smart Watches,12000,1,"483 Washington St, San Francisco, CA 94016",29-Apr-20,29/04/2019
176868,75000,Mobiles,75000,1,"213 Highland St, Boston, MA 02215",30-Apr-20,30/04/2019
176869,6500,Wireless Earbuds,6500,1,"861 2nd St, Seattle, WA 98101",01-May-20,01/05/2019
176870,12000,Smart Watches,36000,3,"964 Park St, New York City, NY 10001",02-May-20,02/05/2019
176871,12000,Smart Watches,12000,1,"489 9th St, Dallas, TX 75001",03-May-20,03/05/2019
176872,12000,Smart Watches,12000,1,"678 Madison St, Los Angeles, CA 90001",04-May-20,04/05/2019
176873,12000,Smart Watches,12000,1,"532 Spruce St, Los Angeles, CA 90001",05-May-20,05/05/2019
176874,12000,Smart Watches,12000,1,"325 Pine St, New York City, NY 10001",06-May-20,06/05/2019
176875,6500,Wireless Earbuds,6500,1,"727 Forest St, San Francisco, CA 94016",07-May-20,07/05/2019
176876,8000,Bluethoth Speakers,8000,1,"263 Hickory St, Boston, MA 02215",08-May-20,08/05/2019
176877,60000,Tablets,60000,1,"289 4th St, San Francisco, CA 94016",09-May-20,09/05/2019
176878,2500,Wall Charger,2500,1,"161 Highland St, San Francisco, CA 94016",10-May-20,10/05/2019
176879,8000,Bluethoth Speakers,8000,1,"370 Sunset St, Portland, ME 04101",11-May-20,11/05/2019
176880,5000,Power bank,5000,1,"691 River St, New York City, NY 10001",12-May-20,12/05/2019
176881,12000,Smart Watches,12000,1,"157 Sunset St, San Francisco, CA 94016",13-May-20,13/05/2019
176882,12000,Smart Watches,12000,1,"929 Main St, Boston, MA 02215",14-May-20,14/05/2019
176883,12000,Smart Watches,24000,2,"344 Dogwood St, New York City, NY 10001",15-May-20,15/05/2019
176884,4000,Trimmer Shever,4000,1,"813 Highland St, San Francisco, CA 94016",16-May-20,16/05/2019
176885,12000,Smart Watches,12000,1,"582 River St, Boston, MA 02215",17-May-20,17/05/2019
176886,8000,Bluethoth Speakers,8000,1,"410 8th St, San Francisco, CA 94016",18-May-20,18/05/2019
176887,12000,Smart Watches,12000,1,"591 4th St, Boston, MA 02215",19-May-20,19/05/2019
176888,12000,Smart Watches,12000,1,"608 5th St, New York City, NY 10001",20-May-20,20/05/2019
176889,12000,Smart Watches,12000,1,"837 Madison St, Boston, MA 02215",21-May-20,21/05/2019
176890,4000,Trimmer Shever,4000,1,"950 8th St, Austin, TX 73301",22-May-20,22/05/2019
176891,12000,Smart Watches,12000,1,"323 Ridge St, Portland, OR 97035",23-May-20,23/05/2019
176892,12000,Smart Watches,12000,1,"165 Meadow St, Boston, MA 02215",24-May-20,24/05/2019
176893,12000,Smart Watches,12000,1,"794 Dogwood St, Seattle, WA 98101",25-May-20,25/05/2019
176894,8000,Bluethoth Speakers,8000,1,"589 Park St, San Francisco, CA 94016",26-May-20,26/05/2019
176895,6500,Wireless Earbuds,6500,1,"286 6th St, Boston, MA 02215",27-May-20,27/05/2019
176896,12000,Smart Watches,24000,2,"77 Johnson St, Dallas, TX 75001",28-May-20,28/05/2019
176897,6500,Wireless Earbuds,6500,1,"941 Walnut St, San Francisco, CA 94016",29-May-20,29/05/2019
176898,6500,Wireless Earbuds,6500,1,"45 River St, New York City, NY 10001",30-May-20,30/05/2019
176899,60000,Tablets,60000,1,"269 South St, San Francisco, CA 94016",31-May-20,31/05/2019
176900,8000,Bluethoth Speakers,8000,1,"356 North St, Boston, MA 02215",01-Jun-20,01/06/2019
176901,60000,Tablets,60000,1,"25 8th St, Atlanta, GA 30301",02-Jun-20,02/06/2019
176902,4000,Trimmer Shever,4000,1,"166 Dogwood St, Atlanta, GA 30301",03-Jun-20,03/06/2019
176903,150000,Laptops,150000,1,"684 Main St, Boston, MA 02215",04-Jun-20,04/06/2019
176904,12000,Smart Watches,12000,1,"782 Ridge St, Boston, MA 02215",05-Jun-20,05/06/2019
176905,5000,Power bank,5000,1,"92 Spruce St, New York City, NY 10001",06-Jun-20,06/06/2019
176906,5000,Power bank,5000,1,"636 Cherry St, Los Angeles, CA 90001",07-Jun-20,07/06/2019
176907,5000,Power bank,5000,1,"120 Sunset St, Los Angeles, CA 90001",08-Jun-20,08/06/2019
176908,12000,Smart Watches,12000,1,"802 Maple St, Seattle, WA 98101",09-Jun-20,09/06/2019
176909,12000,Smart Watches,12000,1,"692 Jackson St, Portland, ME 04101",10-Jun-20,10/06/2019
176910,12000,Smart Watches,24000,2,"573 2nd St, Los Angeles, CA 90001",11-Jun-20,11/06/2019
176911,12000,Smart Watches,12000,1,"346 13th St, Los Angeles, CA 90001",12-Jun-20,12/06/2019
176912,6500,Wireless Earbuds,6500,1,"862 7th St, Seattle, WA 98101",13-Jun-20,13/06/2019
176913,12000,Smart Watches,12000,1,"340 11th St, Atlanta, GA 30301",14-Jun-20,14/06/2019
176914,60000,Tablets,60000,1,"846 Cherry St, San Francisco, CA 94016",15-Jun-20,15/06/2019
176915,12000,Smart Watches,12000,1,"64 Hill St, Dallas, TX 75001",16-Jun-20,16/06/2019
176916,12000,Smart Watches,12000,1,"285 Cedar St, San Francisco, CA 94016",17-Jun-20,17/06/2019
176917,4000,Trimmer Shever,4000,1,"376 Sunset St, Boston, MA 02215",18-Jun-20,18/06/2019
176918,4000,Trimmer Shever,4000,1,"398 Elm St, Los Angeles, CA 90001",19-Jun-20,19/06/2019
176919,12000,Smart Watches,12000,1,"240 14th St, Boston, MA 02215",20-Jun-20,20/06/2019
176920,6500,Wireless Earbuds,6500,1,"117 Lake St, New York City, NY 10001",21-Jun-20,21/06/2019
176921,60000,Tablets,60000,1,"365 Wilson St, San Francisco, CA 94016",22-Jun-20,22/06/2019
176922,8000,Bluethoth Speakers,8000,1,"859 Hill St, Los Angeles, CA 90001",23-Jun-20,23/06/2019
176923,60000,Tablets,60000,1,"259 6th St, Los Angeles, CA 90001",24-Jun-20,24/06/2019
176924,8000,Bluethoth Speakers,8000,1,"375 4th St, New York City, NY 10001",25-Jun-20,25/06/2019
176925,60000,Tablets,60000,1,"920 Wilson St, New York City, NY 10001",26-Jun-20,26/06/2019
176926,4000,Trimmer Shever,4000,1,"921 Cedar St, Atlanta, GA 30301",27-Jun-20,27/06/2019
176927,12000,Smart Watches,12000,1,"700 Sunset St, Los Angeles, CA 90001",28-Jun-20,28/06/2019
176928,12000,Smart Watches,12000,1,"203 Hickory St, San Francisco, CA 94016",29-Jun-20,29/06/2019
176929,2500,Wall Charger,2500,1,"743 11th St, Dallas, TX 75001",30-Jun-20,30/06/2019
176930,4000,Trimmer Shever,4000,1,"161 Center St, Boston, MA 02215",01-Jul-20,01/07/2019
176931,2500,Wall Charger,2500,1,"57 Pine St, New York City, NY 10001",02-Jul-20,02/07/2019
176932,12000,Smart Watches,12000,1,"118 Church St, Seattle, WA 98101",03-Jul-20,03/07/2019
176933,8000,Bluethoth Speakers,8000,1,"698 Spruce St, New York City, NY 10001",04-Jul-20,04/07/2019
176934,12000,Smart Watches,12000,1,"329 Park St, New York City, NY 10001",05-Jul-20,05/07/2019
176935,12000,Smart Watches,12000,1,"315 1st St, Dallas, TX 75001",06-Jul-20,06/07/2019
176935,5000,Power bank,5000,1,"315 1st St, Dallas, TX 75001",07-Jul-20,07/07/2019
176936,6500,Wireless Earbuds,6500,1,"846 Hickory St, Boston, MA 02215",08-Jul-20,08/07/2019
176937,60000,Tablets,60000,1,"980 7th St, Los Angeles, CA 90001",09-Jul-20,09/07/2019
176938,12000,Smart Watches,12000,1,"249 Jefferson St, Los Angeles, CA 90001",10-Jul-20,10/07/2019
176939,12000,Smart Watches,12000,1,"418 12th St, San Francisco, CA 94016",11-Jul-20,11/07/2019
176940,60000,Tablets,60000,1,"864 Hickory St, Dallas, TX 75001",12-Jul-20,12/07/2019
176941,6500,Wireless Earbuds,6500,1,"807 14th St, San Francisco, CA 94016",13-Jul-20,13/07/2019
176942,12000,Smart Watches,12000,1,"419 Washington St, Portland, OR 97035",14-Jul-20,14/07/2019
176943,60000,Tablets,60000,1,"211 2nd St, San Francisco, CA 94016",15-Jul-20,15/07/2019
176944,8000,Bluethoth Speakers,8000,1,"719 West St, Austin, TX 73301",16-Jul-20,16/07/2019
176945,4000,Trimmer Shever,4000,1,"701 Pine St, Austin, TX 73301",17-Jul-20,17/07/2019
176946,60000,Tablets,60000,1,"991 6th St, New York City, NY 10001",18-Jul-20,18/07/2019
176947,12000,Smart Watches,24000,2,"357 Center St, Los Angeles, CA 90001",19-Jul-20,19/07/2019
176948,12000,Smart Watches,12000,1,"761 Highland St, San Francisco, CA 94016",20-Jul-20,20/07/2019
176949,4000,Trimmer Shever,4000,1,"347 Jackson St, Los Angeles, CA 90001",21-Jul-20,21/07/2019
176950,60000,Tablets,60000,1,"929 Johnson St, Dallas, TX 75001",22-Jul-20,22/07/2019
176951,4000,Trimmer Shever,8000,2,"606 Lakeview St, Boston, MA 02215",23-Jul-20,23/07/2019
176952,12000,Smart Watches,12000,1,"693 5th St, Los Angeles, CA 90001",24-Jul-20,24/07/2019
176953,8000,Bluethoth Speakers,8000,1,"595 West St, Dallas, TX 75001",25-Jul-20,25/07/2019
176954,8000,Bluethoth Speakers,8000,1,"524 Elm St, San Francisco, CA 94016",26-Jul-20,26/07/2019
176955,12000,Smart Watches,12000,1,"169 Church St, San Francisco, CA 94016",27-Jul-20,27/07/2019
176956,12000,Smart Watches,12000,1,"703 5th St, Dallas, TX 75001",28-Jul-20,28/07/2019
176957,60000,Tablets,60000,1,"582 Church St, Boston, MA 02215",29-Jul-20,29/07/2019
176958,8000,Bluethoth Speakers,8000,1,"497 Main St, Boston, MA 02215",30-Jul-20,30/07/2019
176959,12000,Smart Watches,12000,1,"125 Jefferson St, Seattle, WA 98101",31-Jul-20,31/07/2019
176960,8000,Bluethoth Speakers,8000,1,"737 West St, Dallas, TX 75001",01-Aug-20,01/08/2019
176961,5000,Power bank,5000,1,"357 Willow St, Portland, OR 97035",02-Aug-20,02/08/2019
176962,12000,Smart Watches,12000,1,"710 Church St, San Francisco, CA 94016",03-Aug-20,03/08/2019
176963,12000,Smart Watches,24000,2,"390 Walnut St, Los Angeles, CA 90001",04-Aug-20,04/08/2019
176964,12000,Smart Watches,12000,1,"453 Cedar St, San Francisco, CA 94016",05-Aug-20,05/08/2019
176965,60000,Tablets,60000,1,"900 Dogwood St, Boston, MA 02215",06-Aug-20,06/08/2019
176966,8000,Bluethoth Speakers,8000,1,"3 Main St, Boston, MA 02215",07-Aug-20,07/08/2019
176967,6500,Wireless Earbuds,6500,1,"275 Lake St, Dallas, TX 75001",08-Aug-20,08/08/2019
176968,8000,Bluethoth Speakers,8000,1,"183 2nd St, Atlanta, GA 30301",09-Aug-20,09/08/2019
176969,12000,Smart Watches,12000,1,"346 Wilson St, Portland, OR 97035",10-Aug-20,10/08/2019
176970,8000,Bluethoth Speakers,8000,1,"524 7th St, Los Angeles, CA 90001",11-Aug-20,11/08/2019
176971,12000,Smart Watches,12000,1,"166 5th St, New York City, NY 10001",12-Aug-20,12/08/2019
176972,5000,Power bank,5000,1,"824 West St, Seattle, WA 98101",13-Aug-20,13/08/2019
176973,12000,Smart Watches,12000,1,"748 Madison St, Los Angeles, CA 90001",14-Aug-20,14/08/2019
176974,2500,Wall Charger,2500,1,"789 Center St, Seattle, WA 98101",15-Aug-20,15/08/2019
176975,4000,Trimmer Shever,4000,1,"28 13th St, San Francisco, CA 94016",16-Aug-20,16/08/2019
176975,12000,Smart Watches,12000,1,"28 13th St, San Francisco, CA 94016",17-Aug-20,17/08/2019
176976,5000,Power bank,5000,1,"260 Pine St, Los Angeles, CA 90001",18-Aug-20,18/08/2019
176977,8000,Bluethoth Speakers,8000,1,"808 Ridge St, Portland, OR 97035",19-Aug-20,19/08/2019
176978,6500,Wireless Earbuds,6500,1,"589 Lake St, Portland, OR 97035",20-Aug-20,20/08/2019
176979,12000,Smart Watches,24000,2,"315 9th St, New York City, NY 10001",21-Aug-20,21/08/2019
176980,8000,Bluethoth Speakers,8000,1,"456 10th St, Seattle, WA 98101",22-Aug-20,22/08/2019
176981,60000,Tablets,60000,1,"924 11th St, San Francisco, CA 94016",23-Aug-20,23/08/2019
176982,150000,Laptops,150000,1,"237 Lake St, Los Angeles, CA 90001",24-Aug-20,24/08/2019
176983,12000,Smart Watches,24000,2,"769 11th St, Boston, MA 02215",25-Aug-20,25/08/2019
176984,6500,Wireless Earbuds,6500,1,"77 Lake St, Portland, OR 97035",26-Aug-20,26/08/2019
176985,4000,Trimmer Shever,4000,1,"859 7th St, New York City, NY 10001",27-Aug-20,27/08/2019
176986,6500,Wireless Earbuds,6500,1,"623 Lakeview St, Los Angeles, CA 90001",28-Aug-20,28/08/2019
176987,12000,Smart Watches,12000,1,"87 Spruce St, San Francisco, CA 94016",29-Aug-20,29/08/2019
176988,60000,Tablets,60000,1,"251 South St, Boston, MA 02215",30-Aug-20,30/08/2019
176989,60000,Tablets,60000,1,"346 9th St, Los Angeles, CA 90001",31-Aug-20,31/08/2019
176989,4000,Trimmer Shever,4000,1,"346 9th St, Los Angeles, CA 90001",01-Sept-20,01/09/2019
176990,5000,Power bank,5000,1,"322 2nd St, San Francisco, CA 94016",02-Sept-20,02/09/2019
176991,8000,Bluethoth Speakers,8000,1,"338 2nd St, San Francisco, CA 94016",03-Sept-20,03/09/2019
176992,12000,Smart Watches,24000,2,"927 5th St, New York City, NY 10001",04-Sept-20,04/09/2019
176993,150000,Laptops,150000,1,"28 South St, Los Angeles, CA 90001",05-Sept-20,05/09/2019
176993,12000,Smart Watches,12000,1,"28 South St, Los Angeles, CA 90001",06-Sept-20,06/09/2019
176994,60000,Tablets,60000,1,"628 12th St, Los Angeles, CA 90001",07-Sept-20,07/09/2019
176995,12000,Smart Watches,24000,2,"964 8th St, San Francisco, CA 94016",08-Sept-20,08/09/2019
176996,12000,Smart Watches,12000,1,"57 Wilson St, Atlanta, GA 30301",09-Sept-20,09/09/2019
176997,12000,Smart Watches,12000,1,"354 14th St, New York City, NY 10001",10-Sept-20,10/09/2019
176998,8000,Bluethoth Speakers,8000,1,"481 Maple St, San Francisco, CA 94016",11-Sept-20,11/09/2019
176999,60000,Tablets,60000,1,"192 7th St, Seattle, WA 98101",12-Sept-20,12/09/2019
177000,4000,Trimmer Shever,4000,1,"936 9th St, Los Angeles, CA 90001",13-Sept-20,13/09/2019
177001,12000,Smart Watches,12000,1,"958 Walnut St, Los Angeles, CA 90001",14-Sept-20,14/09/2019
177002,4000,Trimmer Shever,4000,1,"965 Elm St, San Francisco, CA 94016",15-Sept-20,15/09/2019
177003,4000,Trimmer Shever,4000,1,"903 Wilson St, San Francisco, CA 94016",16-Sept-20,16/09/2019
177004,12000,Smart Watches,12000,1,"781 Wilson St, Los Angeles, CA 90001",17-Sept-20,17/09/2019
177005,60000,Tablets,60000,1,"375 Jefferson St, Los Angeles, CA 90001",18-Sept-20,18/09/2019
177006,12000,Smart Watches,12000,1,"776 Spruce St, Austin, TX 73301",19-Sept-20,19/09/2019
177007,12000,Smart Watches,12000,1,"806 Willow St, Boston, MA 02215",20-Sept-20,20/09/2019
177008,6500,Wireless Earbuds,6500,1,"899 7th St, Dallas, TX 75001",21-Sept-20,21/09/2019
177009,12000,Smart Watches,12000,1,"623 5th St, Los Angeles, CA 90001",22-Sept-20,22/09/2019
177010,6500,Wireless Earbuds,6500,1,"885 Jefferson St, Dallas, TX 75001",23-Sept-20,23/09/2019
177011,12000,Smart Watches,24000,2,"742 Maple St, Dallas, TX 75001",24-Sept-20,24/09/2019
177012,60000,Tablets,180000,3,"987 9th St, New York City, NY 10001",25-Sept-20,25/09/2019
177013,12000,Smart Watches,12000,1,"398 Pine St, Los Angeles, CA 90001",26-Sept-20,26/09/2019
177014,60000,Tablets,60000,1,"918 Maple St, Dallas, TX 75001",27-Sept-20,27/09/2019
177015,60000,Tablets,60000,1,"61 7th St, New York City, NY 10001",28-Sept-20,28/09/2019
177016,4000,Trimmer Shever,4000,1,"277 Johnson St, Seattle, WA 98101",29-Sept-20,29/09/2019
177017,12000,Smart Watches,60000,5,"713 Sunset St, New York City, NY 10001",30-Sept-20,30/09/2019
177018,4000,Trimmer Shever,4000,1,"412 Church St, New York City, NY 10001",01-Oct-20,01/10/2019
177019,4000,Trimmer Shever,4000,1,"2 4th St, San Francisco, CA 94016",02-Oct-20,02/10/2019
177020,150000,Laptops,150000,1,"606 Walnut St, Seattle, WA 98101",03-Oct-20,03/10/2019
177021,8000,Bluethoth Speakers,8000,1,"542 Cedar St, San Francisco, CA 94016",04-Oct-20,04/10/2019
177022,150000,Laptops,150000,1,"216 Chestnut St, Los Angeles, CA 90001",05-Oct-20,05/10/2019
177022,12000,Smart Watches,12000,1,"216 Chestnut St, Los Angeles, CA 90001",06-Oct-20,06/10/2019
177023,12000,Smart Watches,12000,1,"320 Adams St, New York City, NY 10001",07-Oct-20,07/10/2019
177024,8000,Bluethoth Speakers,8000,1,"565 Madison St, Los Angeles, CA 90001",08-Oct-20,08/10/2019
177025,5000,Power bank,5000,1,"708 Cedar St, San Francisco, CA 94016",09-Oct-20,09/10/2019
177026,12000,Smart Watches,12000,1,"892 5th St, Austin, TX 73301",10-Oct-20,10/10/2019
177027,4000,Trimmer Shever,4000,1,"472 Pine St, San Francisco, CA 94016",11-Oct-20,11/10/2019
